type,ts,data,old,dt
insert,1592126602,"{""id"":""3937"",""out_trade_no"":""153738586963227"",""order_id"":""6876"",""user_id"":""86"",""payment_type"":""1102"",""trade_no"":""8837989383237298925973832798224192"",""total_amount"":60276.35,""subject"":""索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 等27件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3938"",""out_trade_no"":""543184247817452"",""order_id"":""6878"",""user_id"":""71"",""payment_type"":""1102"",""trade_no"":""8265739327569354849431344822871984"",""total_amount"":18161.63,""subject"":""索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 等6件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3939"",""out_trade_no"":""712136274598621"",""order_id"":""6879"",""user_id"":""215"",""payment_type"":""1101"",""trade_no"":""5649495344742938636549598684242519"",""total_amount"":53394,""subject"":""Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机等8件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3940"",""out_trade_no"":""652755326143446"",""order_id"":""6880"",""user_id"":""271"",""payment_type"":""1101"",""trade_no"":""3527816813168233748839776478542268"",""total_amount"":26686,""subject"":""Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米等9件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3941"",""out_trade_no"":""922244847191788"",""order_id"":""6885"",""user_id"":""410"",""payment_type"":""1101"",""trade_no"":""7253757364312157236739559156364963"",""total_amount"":44118,""subject"":""华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机等23件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3942"",""out_trade_no"":""643334358391745"",""order_id"":""6888"",""user_id"":""22"",""payment_type"":""1101"",""trade_no"":""4187554298888252518354153458641899"",""total_amount"":24302,""subject"":""华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机等14件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3943"",""out_trade_no"":""164146617385132"",""order_id"":""6890"",""user_id"":""169"",""payment_type"":""1102"",""trade_no"":""7444777837859524127731547827645684"",""total_amount"":12574,""subject"":""华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机等3件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3944"",""out_trade_no"":""819432529879669"",""order_id"":""6891"",""user_id"":""478"",""payment_type"":""1101"",""trade_no"":""1326574486538321178619582458657468"",""total_amount"":62781,""subject"":""华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机等20件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3945"",""out_trade_no"":""392781179786791"",""order_id"":""6892"",""user_id"":""653"",""payment_type"":""1101"",""trade_no"":""9731413954878129585341473115848181"",""total_amount"":85991,""subject"":""Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机等19件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
insert,1592126602,"{""id"":""3946"",""out_trade_no"":""968616657981658"",""order_id"":""6893"",""user_id"":""730"",""payment_type"":""1101"",""trade_no"":""2316791346518213381723882919363167"",""total_amount"":19362,""subject"":""华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机等6件商品"",""payment_status"":""1601"",""create_time"":""2020-06-14 17:23:19"",""callback_time"":null,""callback_content"":null}",,2020-06-14
